event,lon,lat
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,8.99056,50.2606
Witchcraft trial,8.99056,50.2606
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.18637,50.2046
Witchcraft trial,8.66667,50.5
Witchcraft trial,8.66667,50.5
Witchcraft trial,8.66667,50.5
Witchcraft trial,8.66667,50.5
Witchcraft trial,10.1419,50.1008
Witchcraft trial,8.82942156953202,50.025050919630544
Witchcraft trial,8.82942156953202,50.025050919630544
Witchcraft trial,8.82942156953202,50.025050919630544
Witchcraft trial,8.77608,50.0956
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.18637,50.2046
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.11065,50.2023
Witchcraft trial,9.11065,50.2023
Witchcraft trial,8.66667,50.5
Witchcraft trial,8.66667,50.5
Witchcraft trial,9.04902,50.3556
Witchcraft trial,9.04902,50.3556
Witchcraft trial,9.04902,50.3556
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.2532,50.3429
Witchcraft trial,9.21083,50.3447
Witchcraft trial,8.8,51.15
Witchcraft trial,9.11138,50.2863
Witchcraft trial,10.1419,50.1008
Witchcraft trial,10.1419,50.1008
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,9.11138,50.2863
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-2.293130749665018,50.64630624288669
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-2.293130749665018,50.64630624288669
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-2.0519424709356726,52.807163282865496
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-0.08686599711484594,50.80923373221289
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.08686599711484594,50.80923373221289
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-1.2769448491304347,51.794096186086954
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.37847621640625,50.8925149795
Witchcraft trial,-2.6781657791860467,52.63311554627907
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,-0.7864617034814815,51.748309948
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-1.1723464985714285,52.931165695
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-2.0519424709356726,52.807163282865496
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-2.293130749665018,50.64630624288669
Witchcraft trial,-1.462535406,52.887753804666666
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.708424027241837,55.49130629275816
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,0.07395969020689655,52.32741320331034
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,-1.462535406,52.887753804666666
Witchcraft trial,-1.462535406,52.887753804666666
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.1723464985714285,52.931165695
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.708424027241837,55.49130629275816
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-1.5836044750310558,53.102453077826084
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.1723464985714285,52.931165695
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,0.07395969020689655,52.32741320331034
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,0.15683103567934784,53.12635389092052
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.462535406,52.887753804666666
Witchcraft trial,-0.08686599711484594,50.80923373221289
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-0.8683139805785124,52.27987746561983
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.4442252961702128,52.05487446053191
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.15683103567934784,53.12635389092052
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-0.8683139805785124,52.27987746561983
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.8683139805785124,52.27987746561983
Witchcraft trial,-0.4442252961702128,52.05487446053191
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.15683103567934784,53.12635389092052
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-2.0519424709356726,52.807163282865496
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-2.6959919718691587,51.50561512738318
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,0.15683103567934784,53.12635389092052
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-0.4442252961702128,52.05487446053191
Witchcraft trial,-2.0519424709356726,52.807163282865496
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0241129045918367,51.46421393561224
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-0.08686599711484594,50.80923373221289
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.07395969020689655,52.32741320331034
Witchcraft trial,-0.8683139805785124,52.27987746561983
Witchcraft trial,0.07395969020689655,52.32741320331034
Witchcraft trial,-0.4442252961702128,52.05487446053191
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,0.07395969020689655,52.32741320331034
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-2.173840638283582,52.219108438955224
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,-1.708424027241837,55.49130629275816
Witchcraft trial,-2.4717674609328357,51.68708485309701
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-3.236218443769968,54.41663599422094
Witchcraft trial,-1.462535406,52.887753804666666
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.118520582,52.617168046
Witchcraft trial,-1.708424027241837,55.49130629275816
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,0.933763789895442,51.756676615159286
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-2.173840638283582,52.219108438955224
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.8683139805785124,52.27987746561983
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-2.173840638283582,52.219108438955224
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-0.08686599711484594,50.80923373221289
Witchcraft trial,-0.3065820412295082,51.83440239655738
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,1.0588342600156904,52.872319702369246
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-1.3896113244064747,54.772747403543164
Witchcraft trial,-1.5842505835114504,52.29270748664122
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-0.7864617034814815,51.748309948
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.8683139805785124,52.27987746561983
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-2.9109126030779944,53.93316464429898
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,0.07395969020689655,52.32741320331034
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-1.462535406,52.887753804666666
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-0.2945348155230125,51.4463279276569
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,-1.0683634172413794,53.95746823034483
Witchcraft trial,-2.293130749665018,50.64630624288669
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,-1.3999549588023952,54.96881244209581
Witchcraft trial,-3.20542443907839,51.20747816967161
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,1.3821597696612051,52.08997160848931
Witchcraft trial,0.9533615687609182,51.30343847684136
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-5.244879372783488,50.22376169675974
Witchcraft trial,-3.8687758271492063,50.62746902344762
Witchcraft trial,-1.897930569057971,51.32663585797101
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.524288969555556,48.19296521052778
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.524288969555556,48.19296521052778
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,9.634759631570248,49.090344502975206
Witchcraft trial,15.28070005904762,56.25357076837302
Witchcraft trial,15.28070005904762,56.25357076837302
Witchcraft trial,12.975019976878981,56.74545385324841
Witchcraft trial,12.975019976878981,56.74545385324841
Witchcraft trial,14.210345545110295,57.810824520367646
Witchcraft trial,14.210345545110295,57.810824520367646
Witchcraft trial,15.209820818583333,57.60982608775
Witchcraft trial,15.209820818583333,57.60982608775
Witchcraft trial,16.223602434709896,56.69182811897611
Witchcraft trial,16.585239148016626,57.81557123061758
Witchcraft trial,16.8879444919403,57.01694932626866
Witchcraft trial,16.223602434709896,56.69182811897611
Witchcraft trial,16.223602434709896,56.69182811897611
Witchcraft trial,16.520163604565216,56.51989279652174
Witchcraft trial,16.585239148016626,57.81557123061758
Witchcraft trial,15.908805505722544,57.67134255173411
Witchcraft trial,16.8879444919403,57.01694932626866
Witchcraft trial,14.900836404424778,56.91017100283186
Witchcraft trial,14.900836404424778,56.91017100283186
Witchcraft trial,16.750702235370706,58.3671795601085
Witchcraft trial,15.601129322241379,58.36040881577586
Witchcraft trial,16.47446203224537,58.5769493050463
Witchcraft trial,16.47446203224537,58.5769493050463
Witchcraft trial,15.601129322241379,58.36040881577586
Witchcraft trial,15.601129322241379,58.36040881577586
Witchcraft trial,15.761323394638554,58.79275253084337
Witchcraft trial,13.347004858666667,55.65440206525
Witchcraft trial,13.585722153766817,58.17842565627803
Witchcraft trial,13.481430636526316,58.38880225705263
Witchcraft trial,13.034873268203883,58.53647493145631
Witchcraft trial,13.481430636526316,58.38880225705263
Witchcraft trial,11.43616636031111,58.30439709137778
Witchcraft trial,13.034873268203883,58.53647493145631
Witchcraft trial,11.716836355939849,58.58272056315789
Witchcraft trial,13.481430636526316,58.38880225705263
Witchcraft trial,13.034873268203883,58.53647493145631
Witchcraft trial,13.585722153766817,58.17842565627803
Witchcraft trial,10.255445906666667,55.10615074444444
Witchcraft trial,8.733281209607844,55.488037259019606
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.2673124314,55.608024292
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.733281209607844,55.488037259019606
Witchcraft trial,8.337914482881356,55.752881324745765
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.44858963475,55.3739720335
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.2673124314,55.608024292
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.2673124314,55.608024292
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.2673124314,55.608024292
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.72605028091743,55.313584213761466
Witchcraft trial,8.697180148285714,55.60091438357143
Witchcraft trial,8.495007232535212,55.52437709774648
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.457629732178217,55.646665365841585
Witchcraft trial,8.733281209607844,55.488037259019606
Witchcraft trial,8.337914482881356,55.752881324745765
Witchcraft trial,8.495007232535212,55.52437709774648
